"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48491020319","TX","48491020319","=""48491020319""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020321","TX","48491020321","=""48491020321""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020323","TX","48491020323","=""48491020323""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020325","TX","48491020325","=""48491020325""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020326","TX","48491020326","=""48491020326""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020327","TX","48491020327","=""48491020327""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020329","TX","48491020329","=""48491020329""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020330","TX","48491020330","=""48491020330""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020331","TX","48491020331","=""48491020331""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020332","TX","48491020332","=""48491020332""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020333","TX","48491020333","=""48491020333""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020334","TX","48491020334","=""48491020334""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020335","TX","48491020335","=""48491020335""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020336","TX","48491020336","=""48491020336""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020337","TX","48491020337","=""48491020337""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020338","TX","48491020338","=""48491020338""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020339","TX","48491020339","=""48491020339""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020340","TX","48491020340","=""48491020340""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020341","TX","48491020341","=""48491020341""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020342","TX","48491020342","=""48491020342""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020343","TX","48491020343","=""48491020343""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020344","TX","48491020344","=""48491020344""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020345","TX","48491020345","=""48491020345""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020346","TX","48491020346","=""48491020346""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020347","TX","48491020347","=""48491020347""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020348","TX","48491020348","=""48491020348""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020349","TX","48491020349","=""48491020349""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020350","TX","48491020350","=""48491020350""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020351","TX","48491020351","=""48491020351""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020352","TX","48491020352","=""48491020352""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020353","TX","48491020353","=""48491020353""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020354","TX","48491020354","=""48491020354""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020355","TX","48491020355","=""48491020355""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020356","TX","48491020356","=""48491020356""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020403","TX","48491020403","=""48491020403""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020404","TX","48491020404","=""48491020404""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020405","TX","48491020405","=""48491020405""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020406","TX","48491020406","=""48491020406""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020408","TX","48491020408","=""48491020408""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020409","TX","48491020409","=""48491020409""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020410","TX","48491020410","=""48491020410""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020411","TX","48491020411","=""48491020411""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020503","TX","48491020503","=""48491020503""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020505","TX","48491020505","=""48491020505""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020507","TX","48491020507","=""48491020507""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020508","TX","48491020508","=""48491020508""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020509","TX","48491020509","=""48491020509""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020511","TX","48491020511","=""48491020511""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020512","TX","48491020512","=""48491020512""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020513","TX","48491020513","=""48491020513""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020514","TX","48491020514","=""48491020514""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020515","TX","48491020515","=""48491020515""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020516","TX","48491020516","=""48491020516""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020517","TX","48491020517","=""48491020517""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020602","TX","48491020602","=""48491020602""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020604","TX","48491020604","=""48491020604""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020606","TX","48491020606","=""48491020606""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020607","TX","48491020607","=""48491020607""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020608","TX","48491020608","=""48491020608""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020609","TX","48491020609","=""48491020609""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020701","TX","48491020701","=""48491020701""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020704","TX","48491020704","=""48491020704""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020706","TX","48491020706","=""48491020706""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020707","TX","48491020707","=""48491020707""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020709","TX","48491020709","=""48491020709""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020710","TX","48491020710","=""48491020710""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020711","TX","48491020711","=""48491020711""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020712","TX","48491020712","=""48491020712""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020713","TX","48491020713","=""48491020713""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020808","TX","48491020808","=""48491020808""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020810","TX","48491020810","=""48491020810""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020811","TX","48491020811","=""48491020811""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020812","TX","48491020812","=""48491020812""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020813","TX","48491020813","=""48491020813""","2.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020814","TX","48491020814","=""48491020814""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020815","TX","48491020815","=""48491020815""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020816","TX","48491020816","=""48491020816""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020817","TX","48491020817","=""48491020817""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020818","TX","48491020818","=""48491020818""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020819","TX","48491020819","=""48491020819""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020820","TX","48491020820","=""48491020820""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020821","TX","48491020821","=""48491020821""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020822","TX","48491020822","=""48491020822""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020900","TX","48491020900","=""48491020900""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021000","TX","48491021000","=""48491021000""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021100","TX","48491021100","=""48491021100""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021201","TX","48491021201","=""48491021201""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021202","TX","48491021202","=""48491021202""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021203","TX","48491021203","=""48491021203""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021300","TX","48491021300","=""48491021300""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021402","TX","48491021402","=""48491021402""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021404","TX","48491021404","=""48491021404""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021405","TX","48491021405","=""48491021405""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021406","TX","48491021406","=""48491021406""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021407","TX","48491021407","=""48491021407""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021502","TX","48491021502","=""48491021502""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021503","TX","48491021503","=""48491021503""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021506","TX","48491021506","=""48491021506""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021509","TX","48491021509","=""48491021509""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021510","TX","48491021510","=""48491021510""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021511","TX","48491021511","=""48491021511""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021512","TX","48491021512","=""48491021512""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021513","TX","48491021513","=""48491021513""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021514","TX","48491021514","=""48491021514""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021515","TX","48491021515","=""48491021515""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021516","TX","48491021516","=""48491021516""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021517","TX","48491021517","=""48491021517""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021518","TX","48491021518","=""48491021518""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021601","TX","48491021601","=""48491021601""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021602","TX","48491021602","=""48491021602""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491021603","TX","48491021603","=""48491021603""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48493000102","TX","48493000102","=""48493000102""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48493000103","TX","48493000103","=""48493000103""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48493000104","TX","48493000104","=""48493000104""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48493000201","TX","48493000201","=""48493000201""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48493000202","TX","48493000202","=""48493000202""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48493000300","TX","48493000300","=""48493000300""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48493000402","TX","48493000402","=""48493000402""","2.2","2017-2021","2020","Census","Texas (State)"
