"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","06083002932","CA","06083002932","=""06083002932""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06083002933","CA","06083002933","=""06083002933""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083002934","CA","06083002934","=""06083002934""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083002935","CA","06083002935","=""06083002935""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083002936","CA","06083002936","=""06083002936""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083002937","CA","06083002937","=""06083002937""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083003001","CA","06083003001","=""06083003001""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083003004","CA","06083003004","=""06083003004""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083003005","CA","06083003005","=""06083003005""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083003007","CA","06083003007","=""06083003007""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083003102","CA","06083003102","=""06083003102""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06083980000","CA","06083980000","=""06083980000""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06083980100","CA","06083980100","=""06083980100""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06083980200","CA","06083980200","=""06083980200""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083980300","CA","06083980300","=""06083980300""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06083980400","CA","06083980400","=""06083980400""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083980500","CA","06083980500","=""06083980500""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06083990000","CA","06083990000","=""06083990000""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06085500100","CA","06085500100","=""06085500100""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06085500200","CA","06085500200","=""06085500200""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085500300","CA","06085500300","=""06085500300""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085500400","CA","06085500400","=""06085500400""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085500500","CA","06085500500","=""06085500500""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085500600","CA","06085500600","=""06085500600""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085500800","CA","06085500800","=""06085500800""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06085500901","CA","06085500901","=""06085500901""","1.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085500902","CA","06085500902","=""06085500902""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06085501000","CA","06085501000","=""06085501000""","1.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085501101","CA","06085501101","=""06085501101""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06085501102","CA","06085501102","=""06085501102""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085501200","CA","06085501200","=""06085501200""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085501300","CA","06085501300","=""06085501300""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085501401","CA","06085501401","=""06085501401""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06085501402","CA","06085501402","=""06085501402""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06085501501","CA","06085501501","=""06085501501""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085501502","CA","06085501502","=""06085501502""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085501601","CA","06085501601","=""06085501601""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085501602","CA","06085501602","=""06085501602""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085501700","CA","06085501700","=""06085501700""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085501800","CA","06085501800","=""06085501800""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085501901","CA","06085501901","=""06085501901""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06085501902","CA","06085501902","=""06085501902""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06085502001","CA","06085502001","=""06085502001""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085502002","CA","06085502002","=""06085502002""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085502101","CA","06085502101","=""06085502101""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085502103","CA","06085502103","=""06085502103""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085502104","CA","06085502104","=""06085502104""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085502202","CA","06085502202","=""06085502202""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085502203","CA","06085502203","=""06085502203""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085502204","CA","06085502204","=""06085502204""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06085502301","CA","06085502301","=""06085502301""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085502302","CA","06085502302","=""06085502302""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085502400","CA","06085502400","=""06085502400""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085502500","CA","06085502500","=""06085502500""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085502601","CA","06085502601","=""06085502601""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085502603","CA","06085502603","=""06085502603""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085502604","CA","06085502604","=""06085502604""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06085502701","CA","06085502701","=""06085502701""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085502703","CA","06085502703","=""06085502703""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085502704","CA","06085502704","=""06085502704""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085502800","CA","06085502800","=""06085502800""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06085502901","CA","06085502901","=""06085502901""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085502902","CA","06085502902","=""06085502902""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06085502903","CA","06085502903","=""06085502903""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085502906","CA","06085502906","=""06085502906""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085502907","CA","06085502907","=""06085502907""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085502908","CA","06085502908","=""06085502908""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085502909","CA","06085502909","=""06085502909""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085502910","CA","06085502910","=""06085502910""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085503001","CA","06085503001","=""06085503001""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06085503002","CA","06085503002","=""06085503002""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085503003","CA","06085503003","=""06085503003""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085503105","CA","06085503105","=""06085503105""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085503110","CA","06085503110","=""06085503110""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06085503111","CA","06085503111","=""06085503111""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085503112","CA","06085503112","=""06085503112""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085503113","CA","06085503113","=""06085503113""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085503116","CA","06085503116","=""06085503116""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085503117","CA","06085503117","=""06085503117""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085503118","CA","06085503118","=""06085503118""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06085503121","CA","06085503121","=""06085503121""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085503122","CA","06085503122","=""06085503122""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06085503123","CA","06085503123","=""06085503123""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06085503124","CA","06085503124","=""06085503124""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06085503125","CA","06085503125","=""06085503125""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06085503126","CA","06085503126","=""06085503126""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085503127","CA","06085503127","=""06085503127""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06085503207","CA","06085503207","=""06085503207""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06085503208","CA","06085503208","=""06085503208""","3.0","2017-2021","2020","Census","California (State)"
"Census Tract","06085503210","CA","06085503210","=""06085503210""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06085503211","CA","06085503211","=""06085503211""","2.8","2017-2021","2020","Census","California (State)"
